measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,118,Suriname,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,10.395968893877736,18.416314205171176,4.020836157847322
1,Deaths,78,Denmark,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,568.339162006076,913.4666814087534,244.86611754474407
1,Deaths,13,Malaysia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,785.4882671796821,1292.5353418896266,320.51447081278485
1,Deaths,187,Somalia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,231.14505514139856,514.7149518727718,90.58295326962906
1,Deaths,30,Vanuatu,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,11.183948571341856,25.965546470366654,3.2031043906007897
1,Deaths,17,Sri Lanka,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,189.6212294898869,298.5885275774603,108.29218960720902
1,Deaths,92,Spain,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1681.3971852497114,2897.448474891684,649.5966928459422
1,Deaths,127,El Salvador,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,61.89013301387176,97.4568713913263,33.92897965737587
1,Deaths,30,Vanuatu,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,3.634816172076822,8.636706916264561,0.9999405398043637
1,Deaths,121,Bolivia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,304.62696543973357,543.7220333316989,117.39035155973913
1,Deaths,207,Ghana,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,298.01161436932904,592.4554068225287,107.84731342386573
1,Deaths,118,Suriname,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,39.001450467985315,59.51162243270527,20.29128876586902
1,Deaths,20,Vietnam,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,5500.926620653755,7923.383677803946,2662.398567821399
1,Deaths,201,Burkina Faso,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,48.39808054327506,112.79005076606173,12.864464948446315
1,Deaths,162,Bhutan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,38.523944390359624,58.334468535856416,23.51590538920407
1,Deaths,92,Spain,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1533.991601638251,2160.7709925988975,991.2624299874703
1,Deaths,130,Mexico,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,4546.596376313324,6720.797985167838,2488.7051742551575
1,Deaths,127,El Salvador,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,113.41633866914053,160.64147754648567,72.53870563263942
1,Deaths,175,Burundi,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,18.966257806606336,38.75172599809975,6.783922949780103
1,Deaths,214,Nigeria,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,4570.879310509544,10682.785086237292,1657.8626127736388
1,Deaths,60,Lithuania,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1330.2815407244661,1649.138574683081,1037.2567642023887
1,Deaths,165,Pakistan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,23540.67740201589,35561.19841934756,14075.16274557944
1,Deaths,191,Zambia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,89.79398026401685,183.5508883095748,35.79686463016724
1,Deaths,53,Serbia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,455.586936156562,624.4726065963831,276.7503612771556
1,Deaths,152,Saudi Arabia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,559.2149693267581,821.5524979688105,296.3337609612517
1,Deaths,180,Kenya,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,303.78606224037856,415.8528916292746,190.1739963472932
1,Deaths,114,Haiti,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,83.15911363039706,173.10747136105243,31.81262180920064
1,Deaths,95,United Kingdom,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2283.613298444216,3045.4028236706213,1650.77011276461
1,Deaths,201,Burkina Faso,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,165.40091914313456,401.8198198834292,44.96332557128489
1,Deaths,78,Denmark,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,217.20852127668414,318.9945927261455,99.80906203899623
1,Deaths,36,Kazakhstan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,148.43752700287754,259.1253894008422,19.097762351775316
1,Deaths,149,Palestine,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,460.7926149261461,576.2842481568285,364.9023562033764
1,Deaths,142,Iran,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3323.5697757197904,4289.039898435855,2123.554852627289
1,Deaths,184,Mozambique,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,46.36830602215577,96.35336334977814,19.36663017939786
1,Deaths,165,Pakistan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,8989.033747920073,14179.854214494686,4632.226256667021
1,Deaths,136,Paraguay,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,157.62066289773992,261.19999365695384,63.624207456143274
1,Deaths,197,Swaziland,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,48.902428891543444,78.302987720985,24.958131449901664
1,Deaths,195,Namibia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,82.04863523403603,139.60404996663684,39.35701576606937
1,Deaths,175,Burundi,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,88.57816443569885,185.50901992296951,32.58959582974313
1,Deaths,160,Afghanistan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,139.18043218029106,273.37610325060757,58.2092936945083
1,Deaths,204,Chad,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,291.46942003038896,702.3923014996445,74.3488653461114
1,Deaths,181,Madagascar,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1022.6590260847672,1876.8706696676022,457.08582923985955
1,Deaths,143,Iraq,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1363.695301064728,1918.0706552266477,851.8611504406016
1,Deaths,95,United Kingdom,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5645.402278291626,8966.31505755803,2546.8415919340614
1,Deaths,140,Bahrain,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,22.24882698682758,30.761719038283335,14.358513930239216
1,Deaths,46,Croatia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,342.416804296478,524.4983877336491,177.5615697191567
1,Deaths,178,Eritrea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,20.806486222258457,43.27488195784341,7.0989558995321325
1,Deaths,184,Mozambique,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,276.99302864251337,567.0735664082148,116.74911244373223
1,Deaths,207,Ghana,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,343.70779172084667,620.3394998886238,141.48319435635602
1,Deaths,160,Afghanistan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,701.4094343334239,1213.2645891797592,307.35676035539944
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1058.6497791046897,1685.1309456387637,491.28713820225624
1,Deaths,27,Samoa,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,7.080973585737159,14.797289433769523,2.1815358928973185
1,Deaths,187,Somalia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,41.11782729015434,93.05560463467016,14.587090255465311
1,Deaths,130,Mexico,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,10641.396373679243,13379.322120432138,6573.243207153513
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,19.367805718733894,39.476147788058334,7.456378532396166
1,Deaths,211,Mali,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,35.60833768841949,95.36930113407365,8.735712520737147
1,Deaths,305,Bermuda,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3.6744599781623744,5.260464081875982,1.6763019192786086
1,Deaths,156,United Arab Emirates,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,69.85271365148661,108.12091219205502,39.816993991451895
1,Deaths,208,Guinea,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,719.0261276874156,1636.7582776733711,236.644168865591
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,146.9685031343742,256.9593840688334,50.12101474708197
1,Deaths,131,Nicaragua,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,88.03382960446973,147.0744027437381,40.77009545202636
1,Deaths,146,Lebanon,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,210.44120307786764,308.46360677535637,127.49981068887448
1,Deaths,178,Eritrea,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,95.08532348449427,192.68660823902522,33.44220353898082
1,Deaths,349,Greenland,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1.4251067809334408,3.154678409754461,0.11088566921296676
1,Deaths,218,Togo,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,391.2414468363375,810.8761601586809,140.6278243797555
1,Deaths,152,Saudi Arabia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,528.4757400212455,650.4922118663002,348.3065780821349
1,Deaths,211,Mali,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,163.87619990191266,436.7564128163706,39.53219503462258
1,Deaths,214,Nigeria,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,966.8633299718362,1995.7630131837316,364.45665736239255
1,Deaths,108,Belize,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3.5179356245033278,6.438849599735082,1.2533811336026448
1,Deaths,115,Jamaica,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,59.98823527175322,101.22806744115704,30.160749024069812
1,Deaths,165,Pakistan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3701.201653454999,5603.680138180006,2028.0678397950392
1,Deaths,146,Lebanon,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,177.79023078978977,232.89203971929078,132.06782921281814
1,Deaths,156,United Arab Emirates,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,231.396387684604,317.78930356598084,159.31841810022715
1,Deaths,169,Central African Republic,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,201.10607134617464,460.30645456732606,58.985249257162764
1,Deaths,153,Syria,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,591.3017509113173,897.3532285731526,351.11969003827886
1,Deaths,204,Chad,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,48.9919063970649,113.57048874695133,11.79512436628683
1,Deaths,149,Palestine,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,195.347351774062,235.68035529656828,122.02843968634373
1,Deaths,195,Namibia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,45.11562794651651,75.18745498883706,20.58585020803348
1,Deaths,169,Central African Republic,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,72.19350086148042,168.0072425637385,20.662097112991944
1,Deaths,47,Czech Republic,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,504.63399158480894,822.8359752346329,273.39523306446756
1,Deaths,196,South Africa,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5246.956293045852,6662.284563727293,3896.6447359412355
1,Deaths,376,Northern Mariana Islands,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,3.231881522439694,4.67171091748568,1.940063295702394
1,Deaths,176,Comoros,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,16.745600706907734,31.03627585570266,7.959320268081241
1,Deaths,179,Ethiopia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,4134.426597488399,6123.554662404129,2635.0745666323733
1,Deaths,376,Northern Mariana Islands,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,1.0504892949705604,1.838012985372809,0.41027567692179123
1,Deaths,193,Botswana,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,48.512104477140966,83.54848646859274,23.602166862550614
1,Deaths,435,South Sudan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,42.35523169404747,94.22626394856285,12.759385949944534
1,Deaths,185,Rwanda,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,119.55427324771159,258.53121325564723,43.818815088972045
1,Deaths,169,Central African Republic,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,37.14965540478319,82.3784016223271,10.642442145709536
1,Deaths,176,Comoros,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5.758246718416009,10.570745697343163,2.526269050930484
1,Deaths,173,Gabon,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,190.7199964543436,317.94720029824225,86.44347598608752
1,Deaths,170,Congo,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,401.7961744938706,773.0505407078132,152.88707510959372
